category,song,lyrics,label
RADWIMPS,ソクラティックラブ,分かり合ってるふりはいいから　所詮僕らはアリスとテレスなのになんでどうしてなぜ今日も　君はアルキメデス絡みあって突っつき合うのにも　理由がないといけないのならばその手放して　走って　裸足で　探し出して来たげるよSo I'm gonna sing this harmony cuzI'm mystic don't wanna scammonydoes anybody really wanna follow me? McCartney leads ‘let it be’now open up your mind and be retarded like this is your finalchance to have your dirty spermies out out out寂しさの隣に君がいて　悲しさの隣に僕がいた寂しさ悲しさ　手を繋いで　僕ら二人を会わせたんだ四人で並んで歩けばいい　手と手をつないで歩けばいい一人よりも二人よりもほら　賑やかで楽しいほうがいいから君は僕が愛しいと言うけど　それは僕のナニを指すのだろう僕を僕たらしめるものが何なのか　教えてよ例えば顔が半分に　腕が二、三本に　眼が五等分に　ちぎれちゃって脳みそが隣人に　声が宇宙人に　アレが人参に変わっちゃっちゃったとしても　君は　僕だと言えるの?僕の何が残っていれば僕なのだろう?あなたの想い確かめたくて　今日も一人で追いかけるよ届かないとは知っているけど　だからあの時は　泣いたんだだけどその言葉の何処かに　あなたが隠れているのならば無理矢理でもその点と点を　繋げて　あの星座みたいにその心の形を分かった気にさせてペガサスも孔雀もオリオンも　言われたって　んなの分かんないよ乙女も牛もヤギもコンパスも　どれ一つそうは見えないんだよあのあたりが時計の針だって　どっから見ても無理があんだろうもしもあれが双子の一人だって　言うならば　俺はもう何にだって...,9
RADWIMPS,そこにある,電話のベルの音を (もしもーし)リンリンって呼ぶのは分かるよ (でもね)僕の股間にあるものを (みんな)チンチンってなんで呼ぶの (知らないわよ そんなの)もしも君が男なら (私女なんだけど)僕の枕元には (ゴムじゃないわよ)いつでもティッシュの箱が (あー)あるわけがよく分かるだろう (ア゛ー)そんな世の中難しくないよ そこにあるべきものがあるだけだ俺らは無理に無理なもの生んで その後忘れちゃうのが好きなんだ嬉しくて 楽しくて 笑った数だけ 顔のしわも 段々増えるけどだから きっとだから 俺はばあちゃんの顔がすんごい好きなんだ嬉しくて 楽しくて 笑った数だけ 顔のしわも段々増えるのにダメだよそんな イヤだよ 君はなんでそれを 一生懸命隠したがるの?キレイなのに 素敵なのに そこにあるべきなのに一生懸命隠したがるの? 一体全体どういうつもりなの?僕は命の歩くべき道を行くよ嬉しくて 楽しくて 笑った数だけ 顔のしわも段々増えるけどだから きっとだから 俺はじいちゃんの顔がすんごい好きなんだもしも君が男なら 僕の枕元にはいつでもティッシュの箱が あるわけがよく分かるだろう,9
RADWIMPS,そっけない,届きそうで　届かなそうなありえそうで　ありえなそうな君の仕草の一部始終　脳で解析　フルスピードで試されてたりするのかな　それなら臨むとこだけど遊ぶだけの　相手ほしさならば　どうぞ他をあたってよ君の分厚い恋の履歴に残ることに興味なんかないよ　君のたった一人に　なる以外にはなんでそんなに素っ気ないのさ　そっぽ向いてさ　君の方から誘ったくせに俺じゃないなら早く言ってよ　そんなに暇じゃないんだちょっとひどいんじゃない　あんまりじゃない恋がなんだかもうわからないんだ君が教科書になってくれるかい「いいよ」って　君が言うなら　暇はいくらでもあるから分かることなどいくつもない　分かりたくないこともいっぱい難しく絡み合う世界で　胸を張って言えること絡まったままのこのイヤホン　一瞬でほどくような魔法それが君だとか言ったなら　鼻でまた笑われてしまうかな君の掴めない　恋の核心に迫るほど恐いと思った　そんな心がはじめてでなのに君はさなんでそんなに素っ気ないのさ　そっぽ向いてさ　君の方から誘ったくせに俺じゃないなら早く言ってよ　そんなに暇じゃないんだちょっとひどいんじゃない　あんまりじゃない恋がなんだかもうわからないんだ君が教科書になってくれるかい「いいよ」って　君が言うなら　暇はいくらでもあるから酔ってなら伝えれるかな　やっぱりそれじゃダメなのかな振りしぼるだけの勇気が　僕にはまだあったかなだから今すぐこっち向いてよ　こっちおいでよいい加減もう諦めなよ　一秒も無駄にはできないYou know our time is running out babyもっと近くで　もっと側でこの視界からはみ出るくらいに君だけで僕を満たしたいの「いいよ」って　君が言うまで君と今日は　キスをするまでここから動かないから,9
RADWIMPS,そりゃ君が好きだから,君と出会ったのは偶然だとかそうじゃないとかはいいそりゃ君が好きだから　今の君が全てだから君と出会うまでの記憶など僕のモノじゃなくていい君を好きな僕だから　そんな僕が好きだから「そんなのカバだよ」と君は笑うけどそりゃほっぺ「ポッ」てなっちまってほいで愛だ恋だなんじゃもんじゃ食ってでも言える　嘘ない僕の「愛してる」眩しかった心を　君は恥ずかしがって隠すけどきっとそういうもんじゃないんだよ　開いて　包んでみてよ誰がなんて言ったって　人は人を愛するんだってそれが一番気持ちいいんだって　僕は思うわけです君と出会うまでの奇跡など　僕のモノじゃなくていい君のために使いたい　そんな奇跡に会いたいこの想いが　消える時は　この僕がこの世から消える時こんなことさえ言えちゃう　君と僕が好きだから「そんなのハゲだよ」と君は洩らすけどまずハゲてねぇし　フッサフッサだしあっちそっちどっちモンチッチーどこで何やってる?君の「愛している」汚しちゃった言葉が　いつか僕を輝かせるんだ君のために使う「愛している」　このためにあった言葉隠しちゃった心は　いつのまにか君が持っていて二人キスする時　僕が目を閉じている隙にそっと唇に戻してくれるんだ眩しかった想いが　いつか僕だけにハニかむんだきっとそういうふうなもんなんだ　そのための今なんです僕は思うわけですそうやって死んでいきたいです,9
RADWIMPS,"TIE TONGUE feat.Miyachi, Tabu Zombie","カッコつけてみたところで　世界は君のこと大して　見てはないから心配はないから　下ろしたてのシャツも気付かれちゃいないからちょい待ち、そこでスネるのはよして小3でそれは卒業よ　よしよし見られてもないなら　世界は放っておいて好きなように　暴れてみせてよう恥ずかしさ、難しさ、アホらしさを山盛りの人生を舌ったったったらずの夢を見せてできるだけ無様なやつを見せて苦笑われるくらいのやつで叶えるにゃちょうどいいでしょう舌ったったらずの夢を見せてうざったったらしい声は無視で苦笑われるくらいのやつでいざ共に叶えにいこうかねママの夢のようにやっと儲かれた子供頃は道路、道曲がれた痛み隠すことをやっとばれた君は彼女ダメやっと分かれた俺は雪、雨、月、日と風だ平成 5年 10月 12日生まれたUp in apartments I was dreaming as a youngin' though,And as I write my thousandth song I'm finally coming up,It's been a pleasant day, I bout to blow it down,I gave you pounds when you ain't know the name you know me now.I came in dirty khaki and jeans and cap, I sold you loud,I took the trolley home and jotted down the　coldest vows.簡単に出来ないことやりたがる、これから…宝を地面から探す、神様…になれること狙って書く、今我慢…して俺たちそら向かう研ぎすましな感覚を　捨ててきてよ洒落くさった能書きを舌ったったったらずな恋がしたいんだそれはもう無様ってもんじゃないやつバカ笑われるくらいのやつで叶えるにゃちょうどいいでしょう舌ったったらずの夢を見せてうざったったらしい声は無視で苦笑われるくらいのやつでいざ共に叶えにいこうかね舌ったったったったったったったらずの夢を見せてできるだけ無様なやつを見せて苦笑われるくらいのやつで叶えるにゃちょうどいいでしょう舌ったったらずの夢を見せてうざったったらしい声は無視で苦笑われるくらいのやつでいざ共に叶えにいこうかね",9
RADWIMPS,tazuna,あぁ　僕らはどこから　こんなとこに来たのかな間違わぬように　毎日明日に　相談して今日まで来たのにとある日の夜の　細い穴から僕のすべてが　零れ落ちたら君も一緒に拾ってくれるかい恥ずかしいのも　ちゃんと笑ってくれるかい君の髪に似合う色はまだこの世にはない君の羽根の上で風は寝息をたてるよ遥か遠く浮かぶ星に誇らしげに僕は　笑うんだよあぁ　僕らはどこから　こんなとこに来たのかな明日の向きも　昨日の居場所も　知らぬままに息をするそれでもいいと思えるのは　あなたがここに居るからで君が何も言わず　指差した星に僕が名前つけるからさ　二人で毎晩育てようあぁ　僕らはどこから　こんなとこに来たのかな間違わぬように　毎日明日に　相談して今日まで来たのにそれでもいいと思えるのは　あなたがここに居るからで,9
RADWIMPS,Tamaki,あなたが嫌いだった　あなたが嫌いだった憎まれ口ばっか叩いて変に背伸びして大人ぶるあなたがあなたさえいなければ　あなたさえいなければそんなこと一刹那でも考える自分がもっと嫌いだった嫌いだったあなたを知りたかった　あなたを知りたかった私がいなくても平気よやっていけるわみたいなあなたがあなたが悔しかった　あなたが悔しかった私の努力などどこ吹く風で愛されるそんなあなたが目の前のあなたの空は　いつも違う色でこの世界で私だけ知ってる　あなたがいることが誇りだったあなたは鏡だった　あなたは鏡だったあなたへの想いがそっくり私を映し思わず目を逸らした時に親子になった　時に恋人だった時に家族で友達で姉妹で時に赤の　他人だったあなたが喜ぶ顔をさ　見たいと思ってるよでもあなたが泣いてる姿も　たまにどうしようもなく　見たくなるのあなたがいなくなったら　なんにもなくなったあなたこそが私がここに生きてた何よりの証拠だった私はあなたの中では　何色に見えてる？ねぇ少しずつ二人の混ぜて　新しい色になろう伸ばしても届かない手で　あなたに綴る歌それでもあなたは間違いなく　私が生きてゆく光だった,9
RADWIMPS,Tummy,"今から宣戦布告　二人の子供にきっと僕　嫉妬すんだよきっとそうだよ　あぁ　もう想像つく君と血が繋がっているなんて　なんて羨ましいやつだっておとな気なんてこれっぽっちもなく　耐えられなくなって頬を濡らす根掘り　葉掘り生まれて間もない　その子に僕は尋ねてみたいお母さんのお腹はどうでした　僕が見れない景色はどうでしたさぞ素晴らしい　さぞ美しい　十月十日の旅だったんだろう僕よりも彼女を知っている　君が嬉しくて　どこか悔しくてWelcome to the new worldFrom the tummy of such a mighty little girlFor the rest of all my days when I say beautiful, you're beautifulI'll be always talking about you or your mom, now heyWelcome to the new worldFrom the tummy of such a mighty little girlI can't find a better reason to live for I'm here for…I'm not gonna say it, no I'll never, I'll just keep it in my arms負けてばかりもいられない　よちよち歩きもおぼつかない我が子だろうとそこは手抜けない　さぁさぁ正々堂々と男の勝負を子守唄なんてもんも　読み聞かせるような本もあなたには必要ない　おとぎ話はいらないあなたが産まれるまでのママの話をしようこの世のどこにもない物語　俺の人生を時に粉々にしたり　ひっ掻き回してみたり　眩しすぎるってくらいキラッキラにしてくれたり出逢うまでの俺の日々をただの予告編に全部独り占めにしたがりのママの作戦にまんまと　俺はかかったんだよ　いつか君も分かるよ　全部使ったんだよ一生の運を　あの時きっと　一生分ぎゅっと　詰めてもやっといけるかいけないかくらいのラッキーの使い道と使いどころを知ってたんだWelcome to the new worldFrom the tummy of such a mighty little girlFor the rest of all my days when I say beautiful, you're beautifulI'll be always talking about you or your mom, now heyWelcome to the new worldFrom the tummy of such a mighty little girlI can't find a better reason to live for I'm here for…I'm not gonna say it, no I'll never, I'll just keep it in my armsShe'll be always mine you better keep that in your mindException will be never made in case of any kindI kept that oath my very firstbut you're the one who broke that firstListen to me; I'll never say twice, I won't tell you muchSo be strong not fist more deeper in youI'll always love you but second to your mom, of courseI can't give it youWhen ever you're in lack of some warmnessOr maybe some time you feel hopelessThere's nothing better to touchI guarantee you that, little boy",9
RADWIMPS,タユタ,揺れたこの想いの向かう先をなにも言わず僕は眺めているよ言葉だけじゃいつも足りないのはその手を繋ぐ意味を　残しているの今　想い出が光るまえに僕を見て枯れた言葉なら　もう言わないでいいよこの地球は今日も僕をまわすよ振り落とされないように　しがみつくけど掴まった先は君の小さな手でそれを守るそぶりで　握りしめるの今　想い出が光る前に僕を見て震えたその手だけは　繋いでてAll of the mystics and existents will make you bring upon.You'll never notice but you're always going to come back for more今　想い出が光る前に僕を見て震えていたのは　そう　僕の手のほうだよ,9
RADWIMPS,大丈夫,時の進む力は　あまりに強くて足もつかぬ水底　必死に「今」を掻く足掻けど未来は空っぽで　いつも人生は費用対効果散々で　採算度外視、毎日僕はただ　流れる空に横たわり水の中　愚痴と気泡を吐いていた　だけど世界が君の小さな肩に　乗っているのが僕にだけは見えて　泣き出しそうでいると「大丈夫？」ってさぁ　君が気付いてさ　聞くから「大丈夫だよ」って　僕は慌てて言うけどなんでそんなことを　言うんだよ崩れそうなのは　君なのに安い夢に遊ばれ　こんなとこに来たこの命の無目的さに　腹を立てるけど君がいると　何も言えない　僕がいた君がいれば　何でもやれる　僕がいた世界が君の小さな肩に　乗っているのが僕にだけは見えて　かける言葉を捜したよ頼りないのは　重々知っているけど僕の肩でよかったら　好きに使っていいからなんて言うと　君はマセた笑顔でこの頭を　撫でるんだ取るに足らない　小さな僕の　有り余る今の　大きな夢は君の「大丈夫」になりたい　「大丈夫」になりたい君を大丈夫にしたいんじゃない　君にとっての　「大丈夫」になりたい世界が君の小さな肩に　乗っているのが僕にだけは見えて　泣き出しそうでいると「大丈夫？」ってさぁ　君が気付いてさ　聞くから「大丈夫だよ」って　僕は笑って言うんだよ何が僕らに降りかかろうともきっと僕らは　大丈夫だよと僕は今日から君の　「大丈夫」だから,9
RADWIMPS,大丈夫 (Movie edit),世界が君の小さな肩に　乗っているのが僕にだけは見えて　泣き出しそうでいると「大丈夫？」ってさぁ　君が気付いてさ　聞くから「大丈夫だよ」って　僕は慌てて言うけどなんでそんなことを　言うんだよ崩れそうなのは　君なのに世界が君の小さな肩に　乗っているのが僕にだけは見えて　泣き出しそうでいると「大丈夫？」ってさぁ　君が気付いてさ　聞くから「大丈夫だよ」って　僕は慌てて言うけどなんでそんなことを　言うんだよ崩れそうなのは　君なのに取るに足らない　小さな僕の　有り余る今の　大きな夢は君の「大丈夫」になりたい　「大丈夫」になりたい君を大丈夫にしたいんじゃない　君にとっての　「大丈夫」になりたい,9
RADWIMPS,だいだらぼっち,一人ぼっちは寂しいけれど　みんな一人ぼっちなら寂しくなんかない　一人ぼっちなんかじゃないから「君は優しい人」 誰かに与えられたその肩書きを守るため　必死に僕を飼いならすだけど　もう疲れたよ　僕は降りることにしよう一言で言えるような人間に　僕はなれない生きてる間の　ほんのちょっとの時間くらい一人で大丈夫だよ　大丈夫だよ一人ぼっちは寂しいけれど　みんな寂しいんなら一人ぼっちなんかじゃない　寂しくなんかないから僕はもうダメなんだ　神様の失敗作どこで何を　間違えたんだろう　答え合わせでもしようでも待ってよ　もしかしたら　この世界ははじめから失敗作や　でくの坊の　放り込まれたゴミ箱生きてる間の　ほんのちょっとの時間くらい誰かといればいいんじゃない　いいんじゃない一人ぼっちは寂しいけれど　みんな一人ぼっちなら寂しくなんかない　一人ぼっちなんかじゃない一人ぼっちは寂しいけれど　みんな寂しいんなら一人ぼっちなんかじゃない　寂しくなんかないから「ところで君は　じゃあどんな人?」と尋ねられて気付いたよ一人だけじゃ　誰かがいなきゃ　僕が誰かも分からない僕は　生きてさえいないじゃないか一人ぼっちは寂しいけれど　君と二人ぼっちなら寂しくなんかない　一人ぼっちなんかじゃない一人ぼっちと一人ぼっちが　集まってできたこの世界寂しいことなんかない　一人ぼっちなんていないよ一人ぼっちになんてなれないから,9
RADWIMPS,DUGOUT,母の腹を裂いてまで　出てきたこの娑婆　この世界に母の痛みに見合うだけの　意味を　意義を　遺せる気もしなくてお腹のへその緒がとれた時からもう人は皆迷子喩えて言うならそれはまるで　紐のとれた凧が空に羽ばたく様最近よく戻りたくなるよ　産道通って還りたくなるよでっかくなって戻って来たよと　言って探したって居場所はないよ　そんなもんどこにもないここにあるのは見渡す限りの　宇宙だけこの広大な世界の真ん中にこの小さな社会の隅っこに置き去りにされたこの身のやり場を知る術もなくて迷子と迷子が擦れ違うたび　一つ、また一つと道は増えて入り組んでゆくだけの迷路を　誰かがふと世界と呼んでみたんだ「あっち行こうよ」「こっちに行こうよ」「あっち行けよ、こっち来るなよ」「それならばあっちに行こうよ　ねぇそうしようよ」どっちに行こうと袋小路　見つかりっこない広小路後ろ振り返れば果てのない　歴史が積み上がった歳月の先頭に朽ちてゆく時代の最後尾に置き忘れられたこの身の振り方　知る術もなくて迷子が出した答えの数だけ道ができた道が交じったとこに諍いが生まれたんだいつだって勝者の遺した言葉が歴史になったそう僕みたいな敗者が残した言葉なんかけむに巻かれてゆく　流れてゆく　葬られてゆく毎日何かを食べてまで　しがみついているこの世界に殺めた命に見合うだけの　価値が　意味があるとは到底思えるはずもなくて超えてきた日々揺らいだとて建てた誓いが明日を閉ざしたとて慰めだろうか罰なのか時は流れを速めるの何言われようが　その手その脚縛られようがその脚が向いた方が　いつ何時だって前になんだ前倣えって言われようが　気づいたらばビリになっていようが後ろ振り返ってみりゃ　ほら先頭にブッチギって立ってるんだ,9
RADWIMPS,DADA,生きてる間すべて遠回り　すべて大回り　なのにそれなのに近道探してみて　小回り　お巡りに見つからないようにばかりあげくの果ては拝み　神頼み　少しでも楽に　他人よりも前に叶わぬと知るや否や　嫌み　ひがみ　鬼畜の極み　南無阿弥陀仏生まれた時すなわちそれが入り口　あとは誰しもが死ぬ時が出口生きてることそれこそ回り道　長い暇つぶし　そのものが命なのに　なぜに我先に　向かう先は出口とも知らずに一抜けるために日々自分探し　ならぬ肝試し　終いにゃうらめし近道がしたいなら　すぐそこにあるよ壱、弐の、参で　線路へなぁなぁなぁなぁなぁなぁにしないでもんもんもんもんもんもんとさせないでまぁまぁまぁまぁまぁまぁにしないでとんとんとんとんとんとんといかないで我らの宝それはテクノロジー　新しい命のためにエコロジー守るべきこの地球の素晴らしい未来のために　いざ今目醒ましって何たわけた事抜かし　恥ずかしげもなく　夢見の心地に大事に抱えたその命がこの星にとり何よりもいらんのにどうなってんだ　どうなってるんだ　あんたもう黙っておくんなどうなろうがなんだって言うんだ　そんなこた知ったこっちゃないんだこっちゃ　なんだっていいんだ　エンヤコラ　やんのかこらハッケヨイでさぁさぁ　ノコッタ地球救いたいなら　その身を捨てなよ針千本ノックでなぁなぁなぁなぁなぁなぁにしないでもんもんもんもんもんもんとさせないでまぁまぁまぁまぁまぁまぁにしないでどんどんどんどんどんどんといかないで消えてなくなっちゃって　じゃあね　バイバイ望み叶って　やった　ワイワイって拳高くあげんだ　ハイハイ喜び勇んでさぁさぁ　バイバイ今更なんで泣いてるんだい?お礼の一つや二つもないかいオーライ?どうだいなぁなぁなぁなぁなぁなぁにしないでもんもんもんもんもんもんとさせないでなんならそこで泣き散らして　ただ駄々こねくり回して何度だって立ち尽くして　邪論、戯論、愚論まき散らして,9
RADWIMPS,DARMA GRAND PRIX,さぁ今日はどちらでいこう　全部世界のせいにして被害者ヘブンで管巻くか　加害者思想で謝罪大会前者選んだ君は正解　試しに一つ差し出してみなこの世で一番の不幸者を　今なら素通りしてみせるよ止まらぬ涙の感動　空前絶後の大ヒットなんともめでたいことだけど　その涙の出所は誰?知らぬ誰かの涙まで　信じれるようになるまであとどれだけつまらない奴と　話せるようになればいいのかだけを命題に　さぁ、今日も目覚めてみるけどもこのプールは泳ぐにゃもう　吐きそうなくらいえぐいよ君の愛も僕の意固地も　明日を越えてゆけるかな世界最終日その日の午後に残ってる方を　勝者としようさあんたに嫌われるのは　一向に構いやしないけど犬ッコロに吠えられるのはさ　なぜかずいぶんと応えるんだこの世は　眠れぬ夜と死体、多忙、貧乏、退屈と期待からいかにして逃げ遂せるかの　だるまさん転んだの　逆再生誰が何をどうしたって　どんなんなってんでどうなろうがんでどれだけ気になるようなその素振りを振りまいてもあなたがする全ては　そのあなたのその欲望のそのどれかを満たすためだけにあるなんてさすごいよ君の「デモ」も僕の「ダケド」も　明日を越えてゆけるかな一度でいいさ　純度百度の　自己犠牲なんてやつをしたいもんだ君の愛も僕の意固地も　明日を越えてゆけるかな世界最終日その日の午後に残ってる方を　勝者としてこの世でいざ今無敵なのは　被害者　敗者復活の時自分消滅の3秒前に　笑うのはそう　この僕のほうさ,9
RADWIMPS,トアルハルノヒ,「はじめまして」そう言うとひと際大きなその瞳が揺れながらまっすぐに僕をみたあれはまだ14のハルそれから今日までの日々「あなたの声をずっと聴いていた」もうなんて言えばいい？　迷子のクシャっとした顔言わなくたっていい　溢れるほど伝わった　ありがとう今日はなんか楽しいな遥か昔から「声」だけの幼なじみで　積もる話なんかしてどこか自分の時間だけ同じ場所でただただ円を描いては止まってる気がしてたそれが今じゃ21のハル昔の手紙の返事をその胸に抱えてきてくれたロックバンドなんてもんを　やっていてよかった間違ってなんかいない　そんなふうに今はただ思えるよ宛名もなしに書きなぐった夢を　恥じらいもなく晒してきた本音を君は受け取った　捨てずにあたためた隣にいる友よりも　僕らは知り合えた名前さえ知らずに僕ら君曰く　毎日、毎晩雨も晴れも嵐も雪も飽きもせず　話をしてきたらしい時に忌み嫌い遠ざかり音信不通の時を経てでも最後には　戻ってきたんだと周りの誰が聴かずとも流行の歌流れようとも自分にはこの歌があったよとロックバンドなんてもんを　やってきてよかったまともに話さえ　できなかったこの僕がそんなにも君と　想いを交わしあっていたロックバンドなんてもんを　やってきて本当によかった開き直りの心の有様を　長ったらしい無様な告白を書きなぐり続けた　世界にバラ蒔いたたやすく風に舞い　すぐに掻き消されたでも君は受け取った　捨てずにいてくれた風よりも小さな　僕の声を拾い上げてくれた遥かな彼方へと　歌歌よ飛んでいけ宛名もなしに書きなぐった夢を　恥じらいもなく晒してきた本音を当たり散らした無様な醜態を　こぼれ落ちたまま走らせた希望を書きなぐり続けて　10余年の日々が　そしてその少女は　目の前に現れたその手、瞳、胸に　手紙の返事を　宿して現れたんだ,9
RADWIMPS,Tokyo feat.iri,流れるままたゆたって　感じるままに走った街が吐き出した空気　この頬に感じ分かった小さな身体の中にハチ切れるくらいの声が溢れるの止めるように　大げさに笑い合ったんだ僕ら言葉　跨(またが)って　未知なる未来目指して飛ぶには心もとなすぎる背中の羽根めいっぱい伸ばして背伸びもして　疲れ果て眠るまでこの街の隅っこで　心(ハート)のまん中で　今日も唄うんだ東京姿・形・色　変わり続けてくお前は東京いつか俺の知らない誰かになるのかな東京それでも今だけは幼馴染みたいに東京はしゃごうじゃれよう　昨日振り返らずに済むように赤く滲んでは染まる君は目も合わさずに　この手繋いで溢れる　愛をくれる東京僕らをつなぎ放たれてくそれぞれの日々へ東京くぐり抜けたまだやわでやりきれぬ　思い出東京ふと　よぎる君はまだあの日のままの声で東京写そう今を誰も君を忘れないように抱きしめて噛みしめても　届きはしないのは未来へと託されたわずかなる希望でかけ違えたまま過ごしてきたこの時間はもう戻らないし戻れない　どれだけ清く願っても東京僕らの切なさも淋しさも、恋しさも東京やるせなさもだらしなさ、このあてどなさも東京すべて吸って　なお抱きしめてくれるあなたは東京泣きたい時に借りる胸はそこにあるのかい,9
RADWIMPS,桃源郷,君をはじめて　下の名前で呼んだ時僕の心が　この胸を蹴ったんだなるべく平静　装う僕を尻目に君は今に破れそうな笑顔白紙で出した未来の夢の作文そんな紙切れに　とうせんぼされた見えない未来　何を書けというのだろう『今』が何処に　あるかも分かんないで僕の無謀さと　君の勇敢さと二人の語らぬ哀しさで　何かできないかな　出来やしないかな僕の桃源郷はとうせんぼうで　当然今日も外、視界ゼロでも　君となら瞳閉じても　怖くもなんともねぇないんだよ互いが互いのコンパスに　ノールックパスだけで簡単に神がかりゴールを決めるような　無敵無双　運命よどうぞかかってこい癒えない傷と　言えない言葉両手にこぼれるほど　抱えた僕達がなおも明日を　迎えにいく理由なら君のその小さな身体に詰まっていて僕の情けなさは　自分でも嫌になるけれど君を笑わせられる自信　それだけはなぜか頑なにあるよ僕の桃源郷はとうせんぼうで　当然今日も外、視界ゼロでも　君となら息を止めても　怖くもなんともねぇないんだよ1000通りの「アイムソーリー」　身につけたとて何も変わんないいざ　僕は君を君は僕をフル装備で　向かうよ未知へ君になら言える言葉が　この僕にはあること君となら見える景色が　この世界にはあることそんなことより大事なことが今は見つからないよ　見つかる気がしないよ僕の桃源郷はとうせんぼうで　当然今日も外、視界ゼロでも　君となら瞳閉じても　怖くもなんともねぇないんだよ互いが互いのコンパスに　ノールックパスだけで　簡単に神がかりゴールを決めるような　無敵無双　運命よどうぞかかってこい,9
RADWIMPS,透明人間18号,晴れた空の蒼さだけじゃ　もはやかばいきれはしなくてこのままではボロが出ると　黒く染まり色を仕舞いこんだされど黒に身を預けるほどの懐などなくてどちらにせよ潔さが　求められることを知った聖者も僕も同様に　照らしてくれるのが救いだよ太陽が照らす相手選んだら　きっと僕に色は与えられないただ一つを貫く人　幾色にも塗れる人それぞれなけなしの　正しさを振り絞っているのに　僕は白と黒の狭間で今日も　見事なまでの灰の色涙一つこぼしてみても　色は教えてはくれない賢者も 空も 凡人も　それぞれの色に染まる中太陽の光纏った君は　無色透明に輝いていた何ににも染まらぬように　何にでも溶けるように心と声との隙間に　裸で立ってられるように黒発:白着　鈍行に乗り　何万回目かの里帰りその道すがら乗り込んできた　君に僕は見つかったんだすると灰の色の僕を眺め　綺麗と言ったんだ虹の色を掻き混ぜると　同じ色をしていると聖者の声がこの僕の　耳にも聞こえるのは救いだよ声が　届く相手選んだら　きっと君と僕は出会えぬまま何ににも染まらぬように　色々から逃げるようにこれっぽっちのこの僕に　何を選べというのかい僕にもなれるかな何か嫌いというには　何も知らないから僕にもできるかなこの命の間に　全ての色を手にできるかな愛さないで　愛でよう探らないで　探そう語らないで　喋ろう歩まないで　歩こう愛さないで　愛でよう飾らないで　飾ろう変わらないで　変えよう失くさないで　捨てよう,9
RADWIMPS,匿名希望,君に見えて僕には見えやしないもの僕に見えて君には見えやしないもの君と僕の「赤」が同じ色だとしたらこの世界がこうも歪むはずもないだろうあっちゃこっちゃ文句ばっか言うだけが生き甲斐かのやつが蔓延って窮屈で仕方ないのだが目に見えぬ誰かを裁きたがる君はところでどこの誰なの　知るはずもないけどてか誰かに何か言う前に自分がどんだけのことやってんの？てか口だけコソコソ何もせんやつにツベコベ何言われようと響かんのやし気味悪いしハナから聞く気にすらならへんねやんかエライほんま申し訳ないとは思うけどFuck the Haters Love you dreamers I guess that's all we areイカれたまんまでどこまでいけるかが鍵さWe're the sinners not those cheaters I guess that's who we are裁かれんなら　法でも君でもなくてせめてさ神様以上がいい法律を決める国会議員がコカインキメるやつよりもヤバい法を犯しながら今日ものうのうと生きる総理総裁？　攻守交代？すげ変わる首に意味はあるの？もみ消し放題？　おもんない口を開けばまるで一億総評論家気取り没個性の大号令　誰かの完コピ受け売り顔と名前も晒さずに振りかぶった正義ドヤ顔だが飛距離2センチまるで届きゃせんしごめんだけど寒いやつに付き合う気はねんだわどげんしたらそんなチャチな　生き様さらせんのさ所詮誰か死のうが　良きエロ動画のほうが興味あるが大半の大衆だろうがFuck the Haters Love you dreamers I guess that's all we areイカれたまんまでどこまでいけるかが鍵さWe're the sinners not those cheaters I guess that's who we are裁かれんなら　法でも君でもなくてせめてさ神様以上がいいおいらのダチのがかっけーもん　てかあんたが誰だか知らねーもんあんたら何かと　ダッセーもん言うだけ言うけど　やらねーもん,9
RADWIMPS,閉じた光,あなたにナニカ届けたくて　声だけ持って走りましたずっとずっと遠くまで　そしたらナニカ忘れましたあなたをずっと想いました　星がきれいに見えたんだそしたら僕は思い出した　60億回目の息をした「生きてること」確かめたくて　呼吸を少し　止めてみた酸素は僕を望んでいた　なんとなくすごく嬉しかった遠くから声聞こえました　「頑張れ」と言っていたんだじゃあ誰より強くあればいい?「誰よりも強くなればいい」と笑った時代が今幾つもの命を奪った閉じた瞼だけが僕の弱さを知ってたんだ輝いたあの星も枯れ切った僕も宇宙の道草それだけでまた明日も笑えるような気がしたんだ降ってきたこの痛みは笑ってた僕がよこした辻褄それだけでまた明日の僕を好きでいられる気がしたんだ裸ラランランラランラ爛々ってな具合で生きてみたいものですすっからかんのころんのすってんころりんちょんのポンって名前で生まれてきたかったです　(パパ)(でも) 諦めて僕笑いました　夢だけ置いて走りましたいやでもナニカ目指さなくちゃで　苦しい時こそ笑えだとかなんだ?笑った友が今日も　「ちょっくら死んでくるわ」と言ったそしていつものよう　僕は左手を振った「またね」消えてった今日の友は今日生まれてきた友の辻褄それだけでまた明日も笑えるような気がしちゃった持ってきたこの声はこんなこと言いたくなかったかな置いてきたあの夢はどこかで喜んでいるのかなごめんなこの地球(ほし)は何億の夜を越え　まだ明日を見ようとするそしたらね　僕にもね　20年目の夜を越せる気がする嫌いになるにはもう少しで　好きになるには程遠くてうまいことできた世界だそれでもね　上手にね　生きて見せる僕が好きだったりしたそれだけでまたいつまでも笑えるような気がしたんだ降ってきた快楽は泣いていた僕がよこした辻褄明日光ってた星はたしかに　僕を見ていたんだ,9
